city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,pct_positive_7dayMA
San Jose,2020-04-27,24,25,2,2,,,3.78
San Jose,2020-04-28,22,24,2,2,,,3.83
San Jose,2020-04-29,28,21,2,2,,,3.36
San Jose,2020-04-30,11,20,3,2,,,3.36
San Jose,2020-05-01,21,19,2,2,,,3.15
San Jose,2020-05-02,12,18,3,2,,,2.97
San Jose,2020-05-03,8,18,2,2,,,2.82
San Jose,2020-05-04,19,17,4,3,,,2.73
San Jose,2020-05-05,13,16,0,2,,,2.49
San Jose,2020-05-06,28,16,2,2,,,2.44
San Jose,2020-05-07,12,16,0,2,,,2.38
San Jose,2020-05-08,24,17,1,2,,,2.37
San Jose,2020-05-09,11,16,1,1,,,2.46
San Jose,2020-05-10,3,16,0,1,,,2.47
San Jose,2020-05-11,20,16,2,1,,,2.26
San Jose,2020-05-12,15,16,1,1,,,2.15
San Jose,2020-05-13,20,15,1,1,,,2.03
San Jose,2020-05-14,24,17,1,1,,,2.02
San Jose,2020-05-15,15,15,1,1,,,1.94
San Jose,2020-05-16,15,16,1,1,,,1.86
San Jose,2020-05-17,7,17,0,1,,,1.88
San Jose,2020-05-18,39,19,0,1,,,1.91
San Jose,2020-05-19,44,23,0,1,,,1.96
San Jose,2020-05-20,36,26,1,1,,,1.94
San Jose,2020-05-21,21,25,1,1,,,1.75
San Jose,2020-05-22,27,27,0,0,,,1.65
San Jose,2020-05-23,17,27,0,0,,,1.58
San Jose,2020-05-24,2,27,0,0,,,1.53
San Jose,2020-05-25,7,22,1,0,,,1.43
San Jose,2020-05-26,33,20,1,1,,,1.31
San Jose,2020-05-27,38,21,0,0,,,1.26
San Jose,2020-05-28,23,21,2,1,,,1.27
San Jose,2020-05-29,44,23,0,1,,,1.36
San Jose,2020-05-30,16,23,0,1,,,1.34
San Jose,2020-05-31,10,24,2,1,,,1.37
San Jose,2020-06-01,34,28,1,1,,,1.38
San Jose,2020-06-02,25,27,1,1,,,1.35
San Jose,2020-06-03,43,28,0,1,,,1.45
San Jose,2020-06-04,37,30,1,1,,,1.49
San Jose,2020-06-05,36,29,1,1,,,1.46
San Jose,2020-06-06,13,28,0,1,,,1.43
San Jose,2020-06-07,18,29,1,1,,,1.45
San Jose,2020-06-08,38,30,1,1,,,1.49
San Jose,2020-06-09,47,33,1,1,,,1.53
San Jose,2020-06-10,63,36,1,1,,,1.49
San Jose,2020-06-11,50,38,0,1,,,1.5
San Jose,2020-06-12,58,41,3,1,,,1.52
San Jose,2020-06-13,21,42,0,1,,,1.55
San Jose,2020-06-14,13,41,1,1,,,1.52
San Jose,2020-06-15,61,45,0,1,,,1.58
San Jose,2020-06-16,96,52,1,1,,,1.66
San Jose,2020-06-17,93,56,0,1,,,1.68
San Jose,2020-06-18,102,63,0,1,,,1.76
San Jose,2020-06-19,110,71,1,0,,,1.89
San Jose,2020-06-20,50,75,1,1,,,1.96
San Jose,2020-06-21,36,78,0,0,,,2.07
San Jose,2020-06-22,107,85,0,0,,,2.19
San Jose,2020-06-23,189,98,2,1,,,2.44
San Jose,2020-06-24,146,106,1,1,,,2.61
San Jose,2020-06-25,138,111,1,1,,,2.59
San Jose,2020-06-26,135,114,0,1,,,2.51
San Jose,2020-06-27,111,123,0,1,,,2.61
San Jose,2020-06-28,60,127,0,1,,,2.65
San Jose,2020-06-29,143,132,2,1,,,2.66
San Jose,2020-06-30,189,132,1,1,,,2.61
San Jose,2020-07-01,184,137,0,1,,,2.61
San Jose,2020-07-02,185,144,2,1,,,2.77
San Jose,2020-07-03,80,136,2,1,,,2.96
San Jose,2020-07-04,44,126,2,1,,,2.95
San Jose,2020-07-05,97,132,3,2,,,3.02
San Jose,2020-07-06,254,148,2,2,,,3.23
San Jose,2020-07-07,291,162,1,2,,,3.43
San Jose,2020-07-08,288,177,0,2,,,3.7
San Jose,2020-07-09,282,191,5,2,,,3.87
San Jose,2020-07-10,241,214,1,2,,,3.8
San Jose,2020-07-11,182,234,0,2,,,3.92
San Jose,2020-07-12,119,237,2,2,,,3.94
San Jose,2020-07-13,206,230,1,1,,,3.85
San Jose,2020-07-14,354,239,2,2,,,3.94
San Jose,2020-07-15,386,253,1,2,,,4.01
San Jose,2020-07-16,340,261,2,1,,,4.13
San Jose,2020-07-17,298,269,1,1,,,4.3
San Jose,2020-07-18,170,268,3,2,,,4.27
San Jose,2020-07-19,88,263,1,2,,,4.26
San Jose,2020-07-20,214,264,1,2,,,4.35
San Jose,2020-07-21,312,258,1,1,,,4.45
San Jose,2020-07-22,300,246,1,1,,,4.44
San Jose,2020-07-23,282,238,3,2,,,4.49
San Jose,2020-07-24,247,230,1,2,,,4.57
San Jose,2020-07-25,127,224,2,1,,,4.6
San Jose,2020-07-26,86,224,2,2,,,4.56
San Jose,2020-07-27,174,218,0,1,,,4.5
San Jose,2020-07-28,298,216,3,2,,,4.31
San Jose,2020-07-29,273,212,0,2,,,4.27
San Jose,2020-07-30,242,207,2,1,,,4.07
San Jose,2020-07-31,262,209,1,1,,,3.93
San Jose,2020-08-01,173,215,2,1,,,3.93
San Jose,2020-08-02,84,215,2,1,,,3.9
San Jose,2020-08-03,171,215,3,2,,,3.85
San Jose,2020-08-04,302,215,3,2,,,3.93
San Jose,2020-08-05,332,224,1,2,,,4.12
San Jose,2020-08-06,246,224,0,2,,,4.16
San Jose,2020-08-07,260,224,0,2,,,4.17
San Jose,2020-08-08,208,229,0,1,,,4.28
San Jose,2020-08-09,111,233,1,1,,,4.36
San Jose,2020-08-10,224,240,0,1,,,4.35
San Jose,2020-08-11,331,245,2,1,,,4.39
San Jose,2020-08-12,284,238,2,1,,,4.11
San Jose,2020-08-13,243,237,3,1,,,4.03
San Jose,2020-08-14,255,237,2,1,,,3.98
San Jose,2020-08-15,156,229,2,2,,,3.83
San Jose,2020-08-16,71,223,3,2,,,3.77
San Jose,2020-08-17,185,218,1,2,,,3.77
San Jose,2020-08-18,267,209,3,2,,,3.65
San Jose,2020-08-19,172,193,5,3,,,3.53
San Jose,2020-08-20,162,181,4,3,,,3.45
San Jose,2020-08-21,166,168,3,3,,,3.3
San Jose,2020-08-22,138,166,2,3,,,3.27
San Jose,2020-08-23,60,164,2,3,,,3.26
San Jose,2020-08-24,155,160,4,3,,,3.16
San Jose,2020-08-25,289,163,1,3,,,3.24
San Jose,2020-08-26,228,171,6,3,,,3.34
San Jose,2020-08-27,199,176,1,3,,,3.38
San Jose,2020-08-28,191,180,3,3,,,3.4
San Jose,2020-08-29,140,180,1,3,,,3.4
San Jose,2020-08-30,56,180,4,3,,,3.34
San Jose,2020-08-31,148,179,1,2,,,3.33
San Jose,2020-09-01,233,171,3,3,,,3.14
San Jose,2020-09-02,230,171,1,2,,,3.11
San Jose,2020-09-03,169,167,1,2,,,3.01
San Jose,2020-09-04,177,165,3,2,,,2.98
San Jose,2020-09-05,90,158,4,2,,,2.86
San Jose,2020-09-06,45,156,4,2,,,2.85
San Jose,2020-09-07,41,141,0,2,,,2.88
San Jose,2020-09-08,191,135,4,2,,,2.56
San Jose,2020-09-09,206,131,2,3,,,2.4
San Jose,2020-09-10,145,128,1,3,,,2.33
San Jose,2020-09-11,132,121,2,2,,,2.18
San Jose,2020-09-12,86,121,1,2,,,2.19
San Jose,2020-09-13,33,119,5,2,,,2.16
San Jose,2020-09-14,124,131,6,3,,,2.14
San Jose,2020-09-15,225,136,5,3,,,2.29
San Jose,2020-09-16,149,128,1,3,,,2.24
San Jose,2020-09-17,176,132,2,3,,,2.32
San Jose,2020-09-18,130,132,0,3,,,2.3
San Jose,2020-09-19,71,130,4,3,,,2.26
San Jose,2020-09-20,42,131,1,3,,,2.28
San Jose,2020-09-21,123,131,1,2,,,2.2
San Jose,2020-09-22,146,120,3,2,,,2.04
San Jose,2020-09-23,139,118,2,2,,,1.95
San Jose,2020-09-24,116,110,2,2,,,1.78
San Jose,2020-09-25,103,106,1,2,,,1.73
San Jose,2020-09-26,52,103,6,2,,,1.69
San Jose,2020-09-27,40,103,4,3,,,1.68
San Jose,2020-09-28,98,99,2,3,,,1.63
San Jose,2020-09-29,144,99,3,3,,,1.64
San Jose,2020-09-30,118,96,3,3,,,1.58
San Jose,2020-10-01,122,97,1,3,,,1.63
San Jose,2020-10-02,121,99,2,3,,,1.64
San Jose,2020-10-03,65,101,4,3,,,1.64
San Jose,2020-10-04,43,102,3,3,,,1.63
San Jose,2020-10-05,85,100,3,3,,,1.58
San Jose,2020-10-06,149,100,1,2,,,1.51
San Jose,2020-10-07,130,102,0,2,,,1.5
San Jose,2020-10-08,127,103,5,3,,,1.46
San Jose,2020-10-09,113,102,2,3,,,1.45
San Jose,2020-10-10,88,105,0,2,,,1.49
San Jose,2020-10-11,44,105,3,2,,,1.48
San Jose,2020-10-12,135,112,2,2,,,1.59
San Jose,2020-10-13,150,112,0,2,,,1.59
San Jose,2020-10-14,144,114,1,2,,,1.59
San Jose,2020-10-15,159,119,2,1,,,1.61
San Jose,2020-10-16,110,119,0,1,,,1.57
San Jose,2020-10-17,66,115,2,1,,,1.53
San Jose,2020-10-18,40,115,2,1,,,1.53
San Jose,2020-10-19,140,116,2,1,,,1.47
San Jose,2020-10-20,199,123,1,1,,,1.54
San Jose,2020-10-21,147,123,5,2,,,1.55
San Jose,2020-10-22,133,119,2,2,,,1.51
San Jose,2020-10-23,145,124,5,3,,,1.56
San Jose,2020-10-24,69,125,4,3,,,1.55
San Jose,2020-10-25,56,127,1,3,,,1.58
San Jose,2020-10-26,158,130,1,3,,,1.6
San Jose,2020-10-27,199,130,3,3,,,1.59
San Jose,2020-10-28,169,133,0,2,,,1.58
San Jose,2020-10-29,143,134,2,2,,,1.57
San Jose,2020-10-30,147,134,2,2,,,1.57
San Jose,2020-10-31,98,139,2,2,,,1.63
San Jose,2020-11-01,55,138,5,2,,,1.63
San Jose,2020-11-02,220,147,4,3,,,1.75
San Jose,2020-11-03,280,159,2,2,,,1.85
San Jose,2020-11-04,299,177,6,3,,,2.07
San Jose,2020-11-05,265,195,1,3,,,2.27
San Jose,2020-11-06,257,211,1,3,,,2.4
San Jose,2020-11-07,210,227,2,3,,,2.54
San Jose,2020-11-08,85,231,3,3,,,2.57
San Jose,2020-11-09,297,242,1,2,,,2.66
San Jose,2020-11-10,430,263,1,2,,,2.84
San Jose,2020-11-11,346,270,3,2,,,2.97
San Jose,2020-11-12,445,296,2,2,,,3.18
San Jose,2020-11-13,379,313,2,2,,,3.31
San Jose,2020-11-14,265,321,1,2,,,3.33
San Jose,2020-11-15,118,326,6,2,,,3.35
San Jose,2020-11-16,317,329,2,2,,,3.34
San Jose,2020-11-17,568,348,7,3,,,3.39
San Jose,2020-11-18,577,381,1,3,,,3.48
San Jose,2020-11-19,512,391,4,3,,,3.37
San Jose,2020-11-20,550,415,1,3,,,3.37
San Jose,2020-11-21,344,427,5,4,,,3.38
San Jose,2020-11-22,271,448,2,3,,,3.47
San Jose,2020-11-23,634,494,3,3,,,3.59
San Jose,2020-11-24,690,511,5,3,,,3.75
San Jose,2020-11-25,845,549,3,3,,,4.07
San Jose,2020-11-26,152,498,3,3,,,4.38
San Jose,2020-11-27,529,495,2,3,,,4.86
San Jose,2020-11-28,559,526,5,3,,,5.18
San Jose,2020-11-29,517,561,5,4,,,5.42
San Jose,2020-11-30,942,605,6,4,,,5.95
San Jose,2020-12-01,1304,693,6,4,,,6.52
San Jose,2020-12-02,1362,766,8,5,,,6.81
San Jose,2020-12-03,1236,921,12,6,,,6.79
San Jose,2020-12-04,1229,1021,6,7,,,6.91
San Jose,2020-12-05,819,1058,6,7,,,7.13
San Jose,2020-12-06,497,1056,7,7,,,7.22
San Jose,2020-12-07,1286,1105,12,8,,,7.38
San Jose,2020-12-08,1563,1142,8,8,,,7.56
San Jose,2020-12-09,1544,1168,11,9,,,7.7
San Jose,2020-12-10,1337,1182,9,8,,,7.86
San Jose,2020-12-11,1116,1166,12,9,,,7.82
San Jose,2020-12-12,821,1166,13,10,,,7.81
San Jose,2020-12-13,766,1205,7,10,,,7.87
San Jose,2020-12-14,1260,1201,13,10,,,7.83
San Jose,2020-12-15,1858,1243,19,12,,,7.93
San Jose,2020-12-16,1666,1261,11,12,,,7.99
San Jose,2020-12-17,1523,1287,18,13,,,7.98
San Jose,2020-12-18,1211,1301,14,14,,,8
San Jose,2020-12-19,761,1292,21,15,,,7.95
San Jose,2020-12-20,604,1269,17,16,,,7.82
San Jose,2020-12-21,1535,1308,25,18,,,7.9
San Jose,2020-12-22,1465,1252,20,18,,,7.67
San Jose,2020-12-23,1463,1223,17,19,,,7.64
San Jose,2020-12-24,763,1115,17,19,,,7.65
San Jose,2020-12-25,214,972,22,20,,,7.85
San Jose,2020-12-26,1016,1009,21,20,,,8.04
San Jose,2020-12-27,811,1038,28,21,,,8.25
San Jose,2020-12-28,1838,1081,22,21,,,8.59
San Jose,2020-12-29,1826,1133,20,21,,,9.04
San Jose,2020-12-30,1915,1198,20,21,,,9.45
San Jose,2020-12-31,1176,1257,22,22,,,9.64
San Jose,2021-01-01,273,1265,29,23,,,9.63
San Jose,2021-01-02,987,1261,19,23,,,9.6
San Jose,2021-01-03,916,1276,23,22,,,9.66
San Jose,2021-01-04,1610,1243,13,21,,,9.4
San Jose,2021-01-05,2256,1305,23,21,,,9.51
San Jose,2021-01-06,1813,1290,17,21,,,9.27
San Jose,2021-01-07,1626,1354,17,20,,,9.01
San Jose,2021-01-08,1142,1479,16,18,,,8.75
San Jose,2021-01-09,869,1462,23,19,,,8.69
San Jose,2021-01-10,687,1429,11,17,,,8.49
San Jose,2021-01-11,1258,1379,21,18,,,8.17
San Jose,2021-01-12,1475,1267,22,18,,,7.72
San Jose,2021-01-13,1291,1193,15,18,,,7.33
San Jose,2021-01-14,1153,1125,17,18,,,6.95
San Jose,2021-01-15,1009,1106,24,19,,,6.83
San Jose,2021-01-16,624,1071,18,18,,,6.69
San Jose,2021-01-17,465,1039,19,19,,,6.68
San Jose,2021-01-18,719,962,18,19,,,6.8
San Jose,2021-01-19,1004,895,18,18,,,6.3
San Jose,2021-01-20,861,834,14,18,,,6.03
San Jose,2021-01-21,764,778,12,18,,,5.73
San Jose,2021-01-22,631,724,13,16,,,5.39
San Jose,2021-01-23,429,696,15,16,,,5.22
San Jose,2021-01-24,347,679,11,14,,,5.11
San Jose,2021-01-25,638,668,10,13,,,4.71
San Jose,2021-01-26,551,603,11,12,,,4.49
San Jose,2021-01-27,539,557,13,12,,,4.34
San Jose,2021-01-28,430,509,9,12,,,4.21
San Jose,2021-01-29,523,494,3,10,,,4.15
San Jose,2021-01-30,384,487,4,9,,,4.1
San Jose,2021-01-31,258,475,6,8,,,4.07
San Jose,2021-02-01,276,423,5,7,,,3.99
San Jose,2021-02-02,19,347,1,6,,,4.11
